ID_prestamo;Monto actual del préstamo;Fechas;Término;Puntaje de crédito; Ingresos anuales ;Años en el trabajo;Garantía;Objetivo;Deuda Mensual;Años de Historial de Crédito;Meses desde el último moroso;Número de cuentas abiertas;Saldo de crédito actual;Quiebras;
A41D19/01511;223894;9/5/2022;Short Term;715;$ 556.567;10+ years;Home Mortgage;Consolidación de la deuda;9507,98;16,8;NA;11;423643;0;
A41D19/01517;2500000;31/1/2022;Long Term;627;$ 33.877.990;6 years;Rent;Otros;13901,73;14,9;69;7;49742;1;
A41D19/01523;2500000;30/4/2022;Short Term;744;$ 22.123.052;4 years;Home Mortgage;Consolidación de la deuda;16564,96;15,4;81;12;279015;0;
A41D19/01529;177672;10/10/2022;Short Term;721;$ 2.493.465;< 1 year;Home Mortgage;Consolidación de la deuda;38752,59;39,6;80;17;525673;0;
A41D19/01635;786478;20/9/2022;Long Term;675;$ 1.746.594;9 years;Rent;Consolidación de la deuda;29255,44;13,9;NA;10;710980;0;
A41D19/01541;92290;7/9/2022;Short Term;717;$ 539.961;< 1 year;Own Home;Consolidación de la deuda;13273,97;6,2;23;7;49552;0;
A41D19/01547;602404;28/9/2022;Long Term;668;$ 1.067.192;< 1 year;Rent;Consolidación de la deuda;16719,24;28,4;61;11;451896;0;
A41D19/01552;181302;7/9/2022;Short Term;619;$ 1.594.423;4 years;Home Mortgage;Consolidación de la deuda;11012,02;12,9;NA;12;214529;0;
A41D19/01558;775016;16/4/2022;Short Term;724;$ 2.103.585;< 1 year;Home Mortgage;Consolidación de la deuda;53290,82;18;NA;13;950779;0;
A41D19/01564;612546;28/12/2022;Short Term;744;$ 2.059.410;9 years;Home Mortgage;Consolidación de la deuda;17504,89;17,4;NA;10;493069;0;
A41D19/0157;2500000;26/7/2022;Short Term;737;$ 19.585.930;2 years;Rent;Consolidación de la deuda;20881,38;26,5;NA;9;411882;0;
A41D19/01576;449680;19/8/2022;Long Term;704;$ 1.320.424;10+ years;Home Mortgage;Consolidación de la deuda;12984,22;16,4;NA;15;398772;0;
A41D19/01582;200838;3/2/2022;Short Term;693;$ 1.722.684;2 years;Home Mortgage;Consolidación de la deuda;15296,9;20,4;3;12;130321;0;
A41D19/01588;263208;29/3/2022;Short Term;748;$ 1.777.982;3 years;Rent;Consolidación de la deuda;15705,59;20,7;NA;5;231040;0;
A41D19/01594;103906;14/10/2022;Short Term;748;$ 560.823;9 years;Rent;Consolidación de la deuda;12151,26;15;NA;5;180538;0;
A41D19/02;626978;16/11/2022;Short Term;725;$ 1.291.069;5 years;Home Mortgage;Consolidación de la deuda;13341,04;21,7;NA;10;4623 years;0;
A41D19/04;44924;22/3/2022;Short Term;726;$ 426.778;6 years;Rent;Consolidación de la deuda;11594,18;36,4;23;4;123975;0;
A41D19/043;375232;14/8/2022;Short Term;739;$ 1.115.167;< 1 year;Own Home;Consolidación de la deuda;25463,04;19;NA;12;381596;0;
A41D19/046;335324;11/4/2022;Short Term;742;$ 1.756.835;5 years;Home Mortgage;Consolidación de la deuda;16543,68;12,5;NA;17;318041;0;
A41D20/00;109560;28/1/2022;Short Term;747;$ 529.872;10+ years;Home Mortgage;Consolidación de la deuda;5298,72;22,3;NA;4;96482;0;
A41D20/005;754226;4/9/2022;Short Term;721;$ 2.265.636;10+ years;Home Mortgage;Consolidación de la deuda;34550,93;28,5;NA;10;372039;0;
A41D23/00;358512;25/7/2022;Long Term;615;$ 986.936;1 year;Rent;Otros;15832,13;11;NA;4;100966;0;
A41D2023/002;218834;19/2/2022;Long Term;695;$ 481.023;2 year;Home Mortgage;Consolidación de la deuda;3988,48;14,7;NA;9;107027;0;
A41D2023/004;139238;18/9/2022;Short Term;748;$ 742.824;10+ years;Own Home;Consolidación de la deuda;10213,83;15,2;NA;11;272422;0;
A41D25/00;772310;18/11/2022;Long Term;670;$ 4.192.540;10+ years;Home Mortgage;Para hogar;29347,78;19,9;21;5;46037;0;
A41D25/001;314006;29/10/2022;Short Term;720;$ 1.259.092;10+ years;Home Mortgage;Consolidación de la deuda;6746,52;29;18;10;181374;0;
A41D25/003;421762;18/10/2022;Short Term;746;$ 1.408.185;10+ years;Home Mortgage;Consolidación de la deuda;16311,5;13,5;NA;5;100776;1;
A41D25/005;332442;15/1/2022;Short Term;772;$ 1.557.278;10+ years;Home Mortgage;Consolidación de la deuda;74528,64;21,7;36;14;698174;0;
A41D25/006;110000;3/9/2022;Short Term;724;$ 987.905;5 years;Rent;Consolidación de la deuda;22639,45;11,4;59;7;39748;0;
A41D25/008;610742;4/12/2022;Long Term;680;$ 1.481.563;8 years;Home Mortgage;Consolidación de la deuda;39384,91;25,4;4;10;253232;0;
A41D25/02;750794;31/7/2022;Long Term;671;$ 1.623.398;7 years;Own Home;Consolidación de la deuda;8157,65;17,6;NA;8;414029;0;
A41D25/022;600974;8/9/2022;Long Term;730;$ 1.736.505;10+ years;Home Mortgage;Consolidación de la deuda;32269,98;22;NA;7;994840;0;
A41D25/025;2500000;14/2/2022;Short Term;745;$ 1.689.993;2 years;Home Mortgage;Consolidación de la deuda;18308,21;25;NA;10;661124;0;
A41D25/027;305294;20/5/2022;Short Term;740;$ 1.958.740;3 years;Own Home;Comprar vehículo;10785,92;27;NA;3;165148;0;
A41D25/04;502744;12/7/2022;Short Term;735;$ 2.227.487;10+ years;Home Mortgage;Consolidación de la deuda;17241,17;28,3;44;16;485507;0;
A41D25/06;183150;19/8/2022;Short Term;630;$ 612.009;2 years;Rent;Consolidación de la deuda;19380,19;8;NA;10;115824;0;
A41D25/08;358534;16/9/2022;Long Term;640;$ 911.810;7 years;Rent;Consolidación de la deuda;15424,96;18,1;62;9;61826;0;
A41D25/10;767844;12/1/2022;Short Term;713;$ 2.823.077;< 1 year;Rent;Consolidación de la deuda;30583,35;27,3;72;8;1180888;0;
A41D25/12;131956;24/9/2022;Short Term;735;$ 512.791;10+ years;Rent;Préstamo comercial;6076,58;15,6;NA;11;56829;1;
A41D25/14;544786;7/9/2022;Short Term;757;$ 1.797.495;10+ years;Rent;Consolidación de la deuda;19449,92;16;NA;7;749265;0;
A41D25/16;2500000;14/10/2022;Short Term;747;$ 1.068.370;10+ years;Rent;Consolidación de la deuda;7995,01;18,5;NA;9;97793;0;
A41D27/00;2500000;11/2/2022;Short Term;743;$ 860.130;6 years;Home Mortgage;Consolidación de la deuda;13332,11;14,1;NA;6;88426;0;
A41D27/02;2500000;30/4/2022;Short Term;727;$ 912.000;2 years;Rent;Consolidación de la deuda;9576;11,7;NA;6;151050;0;
A41D27/04;2500000;21/5/2022;Short Term;736;$ 1.611.390;5 years;Own Home;Consolidación de la deuda;35853,57;21,1;43;15;346788;0;
A41D27/06;152394;27/3/2022;Short Term;722;$ 1.052.828;10+ years;Rent;Consolidación de la deuda;24478,27;12;76;11;56544;0;
A41D27/08;432696;13/3/2022;Long Term;699;$ 1.569.514;10+ years;Home Mortgage;Consolidación de la deuda;39891,64;15,9;NA;11;349201;0;
A41D27/085;141900;19/2/2022;Short Term;728;$ 1.458.915;10+ years;Rent;Consolidación de la deuda;19817;18,9;NA;7;208848;0;
A41D27/10;550616;29/5/2022;Long Term;698;$ 1.585.113;10+ years;Home Mortgage;Consolidación de la deuda;23248,4;16,5;24;13;379639;0;
A41D27/12;316646;17/8/2022;Long Term;719;$ 1.131.564;4 years;Rent;Consolidación de la deuda;15181,76;13;18;26;189734;0;
A41D27/13;644754;1/10/2022;Long Term;622;$ 1.348.753;10+ years;Home Mortgage;Consolidación de la deuda;19556,89;23,8;NA;17;703019;0;
A41D27/133;307846;24/1/2022;Long Term;659;$ 1.763.781;7 years;Rent;Consolidación de la deuda;17439,72;18,3;NA;25;161063;1;
A41D27/136;43670;30/12/2022;Long Term;696;$ 3.178.809;< 1 year;Rent;Comprar vehículo;1227,21;31,4;6;2;28177;0;
A41D27/14;376948;15/12/2022;Short Term;709;$ 1.263.291;5 years;Own Home;Consolidación de la deuda;21159,92;14,9;25;16;220590;1;
A41D27/145;214544;20/2/2022;Short Term;739;$ 2.714.473;10+ years;Home Mortgage;Consolidación de la deuda;36192,91;16,5;NA;15;893817;0;
A41D27/16;2500000;9/6/2022;Short Term;743;$ 469.585;7 years;Rent;Consolidación de la deuda;11700,58;14,8;NA;8;100757;1;
A41D27/18;2500000;1/10/2022;Short Term;697;$ 1.669.986;10+ years;Home Mortgage;Consolidación de la deuda;17117,48;16,1;49;11;30761;0;
A41D27/20;44990;9/10/2022;Short Term;591;$ 1.522.185;6 years;Home Mortgage;Consolidación de la deuda;16326,89;19,9;NA;11;59489;1;
A41D27/201;176066;4/3/2022;Short Term;611;$ 1.835.506;2 years;Rent;Consolidación de la deuda;10921,39;14,1;NA;6;143241;1;
A41D27/202;157762;17/10/2022;Short Term;631;$ 1.148.827;10+ years;Home Mortgage;Para hogar;21699,52;13,7;54;6;58178;0;
A41D27/204;43824;19/10/2022;Short Term;651;$ 2.537.852;< 1 year;Rent;Otros;13422,36;13,7;NA;4;200944;0;
A41D27/205;497948;4/6/2022;Long Term;671;$ 1.224.531;10+ years;Home Mortgage;Consolidación de la deuda;11122,79;10,6;NA;22;83372;0;
A41D27/207;309870;25/1/2022;Short Term;691;$ 1.911.210;8 years;Rent;Consolidación de la deuda;55372,46;15,9;NA;13;746130;0;
A41D27/208;194788;16/6/2022;Short Term;645;$ 1.562.674;5 years;Home Mortgage;Consolidación de la deuda;7157,68;16,5;NA;6;146775;1;
A41D27/22;86504;13/7/2022;Short Term;699;$ 1.214.138;10+ years;Rent;Otros;7841,3;19,1;45;10;227810;0;
A41D27/24;322058;5/10/2022;Short Term;553;$ 865.602;10+ years;Home Mortgage;Consolidación de la deuda;15575,44;16,7;NA;13;206568;0;
A41D27/245;479798;2/4/2022;Short Term;648;$ 941.735;10+ years;Home Mortgage;Consolidación de la deuda;28095,11;36,3;22;17;871454;0;
A41D27/26;55594;27/11/2022;Short Term;743;$ 1.017.868;10+ years;Home Mortgage;Consolidación de la deuda;17812,88;15,4;5;16;152817;1;
A41D27/28;774246;8/8/2022;Long Term;719;$ 2.483.585;3 years;Home Mortgage;Consolidación de la deuda;41186,11;22,4;NA;20;317509;0;
A41D27/285;218284;18/3/2022;Short Term;747;$ 2.488.430;7 years;Home Mortgage;Consolidación de la deuda;40022,36;45,6;NA;25;1105724;0;
A41D29/00;270468;11/5/2022;Long Term;704;$ 1.572.052;2 years;Rent;Préstamo comercial;9705,77;14,2;59;10;180272;0;
A41D31/00;400180;6/4/2022;Short Term;669;$ 1.042.378;4 years;Rent;Consolidación de la deuda;17703,25;19,1;NA;5;138909;0;
A41D31/0005;2500000;26/3/2022;Short Term;746;$ 23.944.300;10+ years;Rent;Consolidación de la deuda;16053,1;23,4;NA;10;323779;0;
A41D31/02;519706;24/4/2022;Short Term;708;$ 1.776.671;1 year;Home Mortgage;Otros;10452,66;25,8;16;10;172083;1;
A41D31/04;609224;4/4/2022;Long Term;650;$ 2.254.920;4 years;Home Mortgage;VIaje (pequeño);23864,57;15;NA;13;399627;0;
A41D31/06;2500000;1/11/2022;Short Term;740;$ 36.257.903;8 years;Rent;Consolidación de la deuda;34432,94;16,4;32;13;216524;0;
A41D31/065;223564;19/3/2022;Short Term;738;$ 2.123.858;3 years;Home Mortgage;Consolidación de la deuda;12106,04;16,6;NA;11;180747;0;
A41D31/08;386584;21/10/2022;Long Term;717;$ 2.371.200;5 years;Home Mortgage;Consolidación de la deuda;41496;13,8;NA;18;525236;0;
A41D31/085;267190;14/7/2022;Short Term;696;$ 2.618.542;6 years;Rent;Consolidación de la deuda;34628,45;26,8;42;17;171722;0;
A41D31/10;229086;12/4/2022;Short Term;719;$ 1.271.955;5 years;Home Mortgage;Consolidación de la deuda;23001,21;8,7;NA;11;98895;0;
A41D31/102;2500000;26/7/2022;Short Term;745;$ 22.906.851;7 years;Home Mortgage;Consolidación de la deuda;23728,91;15,2;NA;14;384769;0;
A41D31/12;671330;26/9/2022;Short Term;734;$ 1.630.504;10+ years;Home Mortgage;Consolidación de la deuda;24593,41;22;NA;10;147782;1;
A41D31/125;317086;21/1/2022;Short Term;715;$ 22.655.025;10+ years;Own Home;Consolidación de la deuda;8460,7;25,7;NA;7;333621;0;
A41D31/14;2500000;31/5/2022;Long Term;737;$ 33.340.640;10+ years;Rent;Consolidación de la deuda;2848,86;30,3;NA;8;58881;1;
A41D31/145;220044;4/6/2022;Short Term;715;$ 2.280.456;6 years;Rent;Consolidación de la deuda;18300,61;19,1;NA;9;135831;0;
A41D31/18;2500000;26/5/2022;Short Term;736;$ 29.118.006;3 years;Rent;Consolidación de la deuda;7624,7;17,1;59;12;153007;0;
A41D31/185;490600;11/5/2022;Short Term;746;$ 968.430;8 years;Home Mortgage;Consolidación de la deuda;24130,38;13,6;NA;18;265297;0;
A41D31/24;219670;18/2/2022;Short Term;709;$ 1.071.885;2 years;Rent;Consolidación de la deuda;11701,34;13;53;9;89091;0;
A41D31/245;28908;3/2/2022;Short Term;708;$ 576.042;7 years;Own Home;Otros;6384,38;9,9;4;4;9880;0;
A41D31/26;237094;21/3/2022;Short Term;650;$ 1.252.670;3 years;Home Mortgage;Consolidación de la deuda;11691,65;8;NA;13;80047;0;
A41D31/265;309232;6/9/2022;Short Term;700;$ 1.809.807;4 years;Home Mortgage;Consolidación de la deuda;9958,66;29,7;NA;10;130796;1;
A41D31/28;259798;9/10/2022;Short Term;712;$ 1.458.440;10+ years;Rent;Consolidación de la deuda;11035,58;18,1;NA;7;119529;0;
A41D31/285;282898;12/3/2022;Long Term;724; 1103 years3 ;3 years;Home Mortgage;Consolidación de la deuda;26569,6;8,5;NA;10;174382;0;
A41D31/30;324324;1/2/2022;Short Term;712;$ 663.562;10+ years;Rent;Consolidación de la deuda;19824,79;18,9;NA;20;149169;0;
A41D31/305;687456;12/4/2022;Short Term;716;$ 1.753.301;10+ years;Home Mortgage;Consolidación de la deuda;36527,12;19,2;NA;11;709213;0;
A41D31/32;465982;1/3/2022;Short Term;743;$ 1.149.804;< 1 year;Rent;Consolidación de la deuda;19355,11;9,7;NA;15;177137;0;
A41D31/325;187484;8/5/2022;Short Term;731;$ 1.009.014;1 year;Rent;Otros;8458,8;9,4;NA;9;60401;0;
A41D2200/00;2500000;29/4/2022;Short Term;738;$ 33.982.965;3 years;Rent;Comprar vehículo;16710,31;10,7;NA;5;19380;0;
A41D2200/10;112178;11/1/2022;Short Term;682;$ 1.285.540;2 years;Rent;Consolidación de la deuda;10868,95;17;80;5;58805;1;
A41D2200/20;336006;17/4/2022;Short Term;689;$ 2.380.636;10+ years;Home Mortgage;Consolidación de la deuda;8299,39;22,9;NA;6;368714;0;
A41D2300/00;461054;15/10/2022;Short Term;696;$ 1.124.268;10+ years;Rent;Consolidación de la deuda;16676,68;18,4;47;9;107312;0;
A41D2300/20;2500000;2/7/2022;Long Term;703;$ 33.329.172;8 years;Rent;Consolidación de la deuda;50659,32;19;53;23;433029;1;
A41D2300/22;2500000;19/7/2022;Short Term;728;$ 13.933.250;7 years;Own Home;Consolidación de la deuda;15691,53;19;23;8;91770;0;
A41D2300/24;242726;15/12/2022;Short Term;737;$ 743.223;8 years;Home Mortgage;Consolidación de la deuda;19447,64;38,5;NA;16;875862;0;
A41D2300/30;64966;28/6/2022;Short Term;746;$ 1.446.804;3 years;Own Home;Consolidación de la deuda;23760,45;4,8;NA;7;137161;0;
A41D2300/32;68684;21/7/2022;Short Term;718; 4163 years7 ;1 year;Own Home;Consolidación de la deuda;7173,45;10,6;35;7;11191;0;
A41D2300/322;70400;5/11/2022;Short Term;699;$ 1.912.095;3 years;Rent;Educational Expenses;4750,57;9,9;20;4;32870;0;
A41D2300/324;511808;11/8/2022;Long Term;619;$ 1.166.429;10+ years;Home Mortgage;Consolidación de la deuda;25272,66;21,8;NA;7;573382;0;
A41D2300/326;351912;23/4/2022;Short Term;833;$ 12.374.734;10+ years;Home Mortgage;Préstamo comercial;14703,72;22,3;NA;16;400387;0;
A41D2300/328;2500000;4/9/2022;Short Term;786;$ 36.626.316;1 year;Rent;Consolidación de la deuda;31388;22;NA;15;667185;0;
A41D2300/33;351912;30/7/2022;Short Term;739;$ 1.122.102;4 years;Rent;Otros;18327,59;15,5;71;12;131822;1;
A41D2300/332;2500000;24/12/2022;Short Term;692;$ 32.870.520;5 years;Home Mortgage;Otros;15118,11;24,2;30;9;233244;0;
A41D2300/50;521246;18/11/2022;Long Term;672;$ 900.334;3 years;Rent;Consolidación de la deuda;26034,37;15;NA;10;582958;0;
A41D2300/52;55462;4/11/2022;Short Term;739;$ 1.517.370;2 years;Rent;Comprar vehículo;4613,2;9;NA;8;59603;0;
A41D2400/00;762234;30/1/2022;Long Term;653;$ 1.561.078;10+ years;Home Mortgage;Consolidación de la deuda;13789,44;21,1;28;13;393946;0;
A41D2400/10;219670;17/11/2022;Short Term;657;$ 474.297;10+ years;Rent;Comprar vehículo;5533,37;11,6;NA;12;184471;0;
A41D2400/12;2500000;12/2/2022;Long Term;734;$ 36.561.675;5 years;Home Mortgage;Consolidación de la deuda;52514,29;36,3;NA;20;1480499;0;
A41D2400/14;787710;25/7/2022;Short Term;747;$ 2.176.944;6 years;Own Home;major_purchase;3229,05;29;NA;5;980115;0;
A41D2400/24;357588;19/1/2022;Short Term;738;$ 1.544.168;3 years;Rent;Consolidación de la deuda;18144,05;8,8;NA;17;322582;0;
A41D2400/26;2500000;30/11/2022;Short Term;748;$ 29.287.068;5 years;Home Mortgage;Para hogar;23061,25;21;NA;15;2230562;0;
A41D2400/28;446600;2/8/2022;Short Term;751;$ 1.928.500;6 years;Home Mortgage;Consolidación de la deuda;27802,7;32,5;34;7;526832;0;
A41D2400/32;224202;29/6/2022;Short Term;847;$ 1.167.360;1 year;Own Home;Consolidación de la deuda;11776,2;36,3;NA;12;210102;1;
A41D2400/322;89782;18/10/2022;Short Term;798;$ 1.426.881;10+ years;Own Home;Consolidación de la deuda;14830,07;25;9;20;76038;0;
A41D2400/324;195272;18/11/2022;Short Term;749;$ 1.686.402;10+ years;Home Mortgage;Consolidación de la deuda;12635,63;27,5;35;8;135033;0;
A41D2400/36;232826;1/5/2022;Short Term;700;$ 1.945.923;10+ years;Home Mortgage;Préstamo comercial;21891,61;16,8;45;8;83866;0;
A41D2400/38;162228;12/9/2022;Short Term;735;$ 676.153;3 years;Rent;Consolidación de la deuda;9973,29;13,2;NA;8;88920;0;
A41D2400/42;330374;16/5/2022;Long Term;718;$ 2.187.413;10+ years;Home Mortgage;Consolidación de la deuda;57054,72;22,6;NA;11;957600;0;
A41D2400/422;174636;18/8/2022;Short Term;741;$ 970.862;9 years;Home Mortgage;Consolidación de la deuda;9708,62;22,5;31;10;108471;0;
A41D2400/424;264242;26/6/2022;Short Term;747;$ 3.387.942;4 years;Rent;Consolidación de la deuda;2967,8;17,2;NA;2;98857;0;
A41D2400/44;147510;16/12/2022;Short Term;753;$ 2.194.978;10+ years;Home Mortgage;Consolidación de la deuda;36865,32;37,5;NA;28;831041;0;
A41D2400/46;247082;24/8/2022;Short Term;745;$ 942.368;10+ years;Own Home;Consolidación de la deuda;18126,19;15,7;NA;6;181412;0;
A41D2400/48;270094;3/4/2022;Long Term;703;$ 1.205.208;6 years;Home Mortgage;Consolidación de la deuda;27217,69;8,7;NA;14;222262;0;
A41D2400/482;187286;4/9/2022;Short Term;661;$ 1.668.048;7 years;Rent;Consolidación de la deuda;11183,4;12,5;59;6;109611;0;
A41D2400/52;327646;25/11/2022;Long Term;619;$ 2.130.888;10+ years;Home Mortgage;Consolidación de la deuda;23645,88;14,5;NA;10;648660;0;
A41D2400/70;199628;26/4/2022;Short Term;738;$ 1.670.453;10+ years;Home Mortgage;Consolidación de la deuda;3849,59;29,1;57;5;102581;0;
A41D2400/72;175472;6/5/2022;Short Term;728;$ 757.720;4 years;Rent;Consolidación de la deuda;11744,66;14;NA;9;172121;0;
A41D2400/80;219494;18/6/2022;Long Term;716;$ 1.393.802;3 years;Home Mortgage;Consolidación de la deuda;36122,42;14,5;6;16;129390;0;
A41D2400/82;32890;11/1/2022;Short Term;704;$ 2.029.884;1 year;Rent;Otros;13423,12;17,6;72;11;142234;0;
A41D2500/00;2500000;30/10/2022;Long Term;701;$ 29.214.993;10+ years;Home Mortgage;Consolidación de la deuda;18731,15;18,1;39;12;193857;0;
A41D2500/10;229614;27/3/2022;Short Term;698;$ 1.400.102;3 years;Rent;Consolidación de la deuda;16377,62;23,3;NA;8;179303;0;
A41D2500/20;217272;8/8/2022;Long Term;695;$ 22.414.789;5 years;Home Mortgage;Consolidación de la deuda;15868,42;14;NA;10;333 years9;0;
A41D2500/30;6720;16/9/2022;Short Term;737;$ 543.438;< 1 year;Rent;Consolidación de la deuda;3260,59;18,2;10;14;63897;0;
A41D2500/40;310948;14/6/2022;Short Term;741;$ 1.118.910;10+ years;Rent;Consolidación de la deuda;11748,65;16,7;9;6;224485;0;
A41D2500/50;348194;26/9/2022;Short Term;731;$ 1.067.059;7 years;Rent;Facturas médicas;16094,52;13,6;NA;8;276184;0;
A41D2500/52;442816;18/11/2022;Short Term;721;$ 1.015.208;3 years;Home Mortgage;Consolidación de la deuda;33931,34;23,7;31;31;655272;0;
A41D2500/54;483714;12/11/2022;Short Term;747;$ 1.462.126;< 1 year;Rent;Consolidación de la deuda;12379,26;19,7;NA;6;472511;0;
A41D2600/00;2500000;8/8/2022;Short Term;725;$ 1.412.042;3 years;Home Mortgage;Consolidación de la deuda;32123,68;16,2;29;11;400387;0;
A41D2600/10;85844;22/11/2022;Short Term;685;$ 1.112.070;5 years;Rent;Consolidación de la deuda;7747,44;16,7;14;12;130720;0;
A41D2600/102;128876;10/1/2022;Short Term;733;$ 612.199;6 years;Rent;Consolidación de la deuda;13111,33;11,8;45;15;153 years3;0;
A41D2600/104;2500000;13/1/2022;Short Term;740;$ 1.540.520;< 1 year;Home Mortgage;Consolidación de la deuda;17459,29;18,4;32;11;303354;0;
A41D2600/106;293524;14/1/2022;Short Term;663;$ 2.081.013;3 years;Rent;VIaje (pequeño);41793,73;15,7;37;25;142937;0;
A41D2600/108;55924;8/10/2022;Short Term;737;$ 927.314;< 1 year;Home Mortgage;Comprar vehículo;13 years8,15;14,2;49;8;140087;0;
A41D2600/20;257444;4/11/2022;Long Term;811;$ 22.226.385;10+ years;Home Mortgage;Otros;6533,72;14,2;55;6;784206;0;
A41D2600/202;266618;1/1/2022;Short Term;716;$ 10.169.750;10+ years;Home Mortgage;Consolidación de la deuda;27373,3;8,9;NA;11;187739;0;
A41F;141438;12/2/2022;Short Term;621;$ 1.886.885;3 years;Rent;Consolidación de la deuda;10842,54;27;33;7;180215;0;
A41F1/00;2500000;26/9/2022;Short Term;741;$ 12.840.929;2 years;Rent;Consolidación de la deuda;7010,81;12,9;NA;3;234346;0;
A41F1/002;335522;4/7/2022;Long Term;689;$ 1.618.146;7 years;Rent;Consolidación de la deuda;4749,62;10,2;NA;4;131746;0;
A41F1/004;447832;19/5/2022;Long Term;637;$ 23.604.637;1 year;Own Home;Consolidación de la deuda;13836,56;33,2;NA;11;349638;0;
A41F1/006;172436;6/8/2022;Short Term;716;$ 2.660.934;5 years;Rent;Consolidación de la deuda;15917,25;12,8;NA;15;213560;0;
A41F1/008;424886;17/6/2022;Short Term;810;$ 4.116.236;10+ years;Home Mortgage;Consolidación de la deuda;11201,26;22,2;NA;13;348973;0;
A41F1/02;557150;26/7/2022;Short Term;741;$ 2.502.110;10+ years;Rent;Para hogar;44412,5;21;NA;18;484709;0;
A41F1/04;347050;3/1/2022;Long Term;672;$ 887.984;5 years;Home Mortgage;Consolidación de la deuda;17389,94;8,7;NA;7;152228;0;
A41F1/06;229922;8/11/2022;Long Term;606;$ 663.480;9 years;Rent;Consolidación de la deuda;7906,28;6,6;NA;5;72960;0;
A41F1/08;778470;26/12/2022;Long Term;701;$ 1.920.900;10+ years;Home Mortgage;Consolidación de la deuda;53785,2;15,6;18;13;1706903;0;
A41F3/00;358446;25/10/2022;Long Term;796;$ 3.178.320;10+ years;Home Mortgage;Consolidación de la deuda;16774,34;12,2;NA;6;129352;0;
A41F3/02;783706;18/11/2022;Long Term;676;$ 1.837.129;10+ years;Home Mortgage;Consolidación de la deuda;38885,78;19,4;5;9;34751;0;
A41F3/04;172458;12/5/2022;Short Term;654;$ 39.721.810;6 years;Home Mortgage;Consolidación de la deuda;17252,76;29;6;11;185041;0;
